Provinsi,Kabupaten/Kota,Kecamatan,Name with Street,Original Name,Street Detail,Full Address Info,Latitude,Longitude
DKI Jakarta,Kota Administrasi Jakarta Selatan,Pesanggrahan,"ATM BNI KOPERASI DARMA MANDIRI - Jl. Darma Putra Raya Jl. Komp. Kostrad No.Kel, RT.5/RW.1",ATM BNI KOPERASI DARMA MANDIRI,"Jl. Darma Putra Raya Jl. Komp. Kostrad No.Kel, RT.5/RW.1","Tidak ada ulasan ATM ATM · Jl. Darma Putra Raya Jl. Komp. Kostrad No.Kel, RT.5/RW.1 (021) 57899999 (021) 57899999",-6.2520026,106.7794911
DKI Jakarta,Kota Administrasi Jakarta Selatan,Pesanggrahan,"ATM BNI - Jl. Radio Dalam Raya No.7, RT.7/RW.4",ATM BNI,"Jl. Radio Dalam Raya No.7, RT.7/RW.4","2,0 (1) ATM ATM · Jl. Radio Dalam Raya No.7, RT.7/RW.4 Buka 24 jam Buka 24 jam Buka 24 jam",-6.2521264,106.7912313
DKI Jakarta,Kota Administrasi Jakarta Selatan,Pesanggrahan,"ATM BNI - Jl. Karang Tengah Raya No.4 4, RT.4/RW.3",ATM BNI,"Jl. Karang Tengah Raya No.4 4, RT.4/RW.3","1,0 (1) ATM ATM · Alfa Midi, Jl. Karang Tengah Raya No.4 4, RT.4/RW.3",-6.3109504,106.7812898
DKI Jakarta,Kota Administrasi Jakarta Selatan,Pesanggrahan,"ATM BNI RS. SILOAM TB SIMATUPANG - Jl. Tol Tahi Bonar Simatupang, RT.10/RW.4",ATM BNI RS. SILOAM TB SIMATUPANG,"Jl. Tol Tahi Bonar Simatupang, RT.10/RW.4","5,0 (1) Bank Bank · Jl. Tol Tahi Bonar Simatupang, RT.10/RW.4 Buka 24 jam Buka 24 jam Buka 24 jam · (021) 57899999",-6.2922126,106.7843731
DKI Jakarta,Kota Administrasi Jakarta Selatan,Pesanggrahan,"ATM BNI Indomaret - Jl. Pesantren I No.58, RT.002/RW.007",ATM BNI Indomaret,"Jl. Pesantren I No.58, RT.002/RW.007","Tidak ada ulasan ATM ATM · Jl. Pesantren I No.58, RT.002/RW.007",-6.2399317,106.7426079
DKI Jakarta,Kota Administrasi Jakarta Selatan,Setiabudi,"ATM BNI TUNAI GEDUNG SETIABUDI BUILDING - Jalan HR Rasuna Said Suite 101B, RT.18/RW.2",ATM BNI TUNAI GEDUNG SETIABUDI BUILDING,"Jalan HR Rasuna Said Suite 101B, RT.18/RW.2","1,0 (1) ATM ATM · Jalan HR Rasuna Said Suite 101B, RT.18/RW.2 (021) 57899999 (021) 57899999",-6.214151,106.829927
DKI Jakarta,Kota Administrasi Jakarta Selatan,Setiabudi,"ATM BNI - Jl. Lingkar Mega Kuningan, Kuningan Timur, Setiabudi, RT.5/RW.2",ATM BNI,"Jl. Lingkar Mega Kuningan, Kuningan Timur, Setiabudi, RT.5/RW.2","4,7 (3) ATM ATM · The East Lt.1, Jl. Lingkar Mega Kuningan, Kuningan Timur, Setiabudi, RT.5/RW.2 Buka 24 jam Buka 24 jam Buka 24 jam · (021) 1500046",-6.229291,106.8244739
DKI Jakarta,Kota Administrasi Jakarta Selatan,Setiabudi,"ATM BNI NON TUNAI GEDUNG SETIABUDI BUILDING - Jl. HR Rasuna Said, RT.18/RW.2",ATM BNI NON TUNAI GEDUNG SETIABUDI BUILDING,"Jl. HR Rasuna Said, RT.18/RW.2","1,0 (2) Bank Bank · Jl. HR Rasuna Said, RT.18/RW.2 Tutup ⋅ Buka Sen pukul 08.00 · (021) 57899999",-6.214151,106.829927
DKI Jakarta,Kota Administrasi Jakarta Selatan,Setiabudi,"ATM BNI - Jl. H. Ilyas No.16, RT.16/RW.7",ATM BNI,"Jl. H. Ilyas No.16, RT.16/RW.7","4,0 (2) ATM ATM · Jl. H. Ilyas No.16, RT.16/RW.7",-6.2172458,106.8284344
DKI Jakarta,Kota Administrasi Jakarta Selatan,Setiabudi,ATM BNI KLN Setiabudi Building - RT.9/RW.4,ATM BNI KLN Setiabudi Building,RT.9/RW.4,"Tidak ada ulasan ATM ATM · JL H.R. Rasuna Said, Suite 101 B, Kuningan, RT.9/RW.4",-6.2157115,106.8302683
DKI Jakarta,Kota Administrasi Jakarta Selatan,Setiabudi,ATM BNI KUNINGAN CITY - RT.11/RW.7,ATM BNI KUNINGAN CITY,RT.11/RW.7,"4,0 (3) Bank Bank · RT.11/RW.7 (021) 57899999 (021) 57899999",-6.219761,106.826687
DKI Jakarta,Kota Administrasi Jakarta Selatan,Setiabudi,"ATM BANK BNI RS MMC - Jalan HR Rasuna Said Kav C20-21, RT.1/RW.5",ATM BANK BNI RS MMC,"Jalan HR Rasuna Said Kav C20-21, RT.1/RW.5","Tidak ada ulasan ATM ATM · Jalan HR Rasuna Said Kav C20-21, RT.1/RW.5 Buka 24 jam Buka 24 jam Buka 24 jam",-6.219956,106.8324066
DKI Jakarta,Kota Administrasi Jakarta Selatan,Setiabudi,"Atm BNI 46 - Jl. Jenderal Sudirman, RT.3/RW.3",Atm BNI 46,"Jl. Jenderal Sudirman, RT.3/RW.3","2,0 (1) ATM ATM · Wisma Bumiputera Lantai GF Kav. 76-78, Jl. Jenderal Sudirman, RT.3/RW.3 Buka 24 jam Buka 24 jam Buka 24 jam",-6.2075625,106.8225851
DKI Jakarta,Kota Administrasi Jakarta Selatan,Setiabudi,"ATM BNI - Jl. Dr. Saharjo, RT.1/RW.8",ATM BNI,"Jl. Dr. Saharjo, RT.1/RW.8","1,0 (1) ATM ATM · No.120, Jl. Dr. Saharjo, RT.1/RW.8 Buka 24 jam Buka 24 jam Buka 24 jam",-6.2190127,106.845038
DKI Jakarta,Kota Administrasi Jakarta Selatan,Setiabudi,"ATM BNI Kantor Pusat Jamsostek - Jl. Gatot Subroto, RT.8/RW.2",ATM BNI Kantor Pusat Jamsostek,"Jl. Gatot Subroto, RT.8/RW.2","4,0 (6) ATM ATM · Jl. Gatot Subroto, RT.8/RW.2 Buka 24 jam Buka 24 jam Buka 24 jam · (021) 57899999",-6.2260337,106.8179173
DKI Jakarta,Kota Administrasi Jakarta Selatan,Setiabudi,ATM BNI KLN RASUNA SAID - RT.6/RW.4,ATM BNI KLN RASUNA SAID,RT.6/RW.4,"Tidak ada ulasan Bank Bank · Setiabudi, RT.6/RW.4 (021) 57899999 (021) 57899999",-6.230002,106.833653
DKI Jakarta,Kota Administrasi Jakarta Selatan,Setiabudi,"ATM BNI HOTEL KARTIKA CHANDRA - Jl. Gatot Subroto No.8, RT.8/RW.2",ATM BNI HOTEL KARTIKA CHANDRA,"Jl. Gatot Subroto No.8, RT.8/RW.2","5,0 (2) ATM ATM · Jl. Gatot Subroto No.8, RT.8/RW.2 Buka 24 jam Buka 24 jam Buka 24 jam · (021) 57899999",-6.2271679,106.81857
DKI Jakarta,Kota Administrasi Jakarta Selatan,Setiabudi,"ATM BNI Gedung Landmark 2 - Jl. Jenderal Sudirman No.1, RT.3/RW.3",ATM BNI Gedung Landmark 2,"Jl. Jenderal Sudirman No.1, RT.3/RW.3","4,8 (5) ATM ATM · Jl. Jenderal Sudirman No.1, RT.3/RW.3 Buka 24 jam Buka 24 jam Buka 24 jam · (021) 1500046",-6.2037991,106.8241983
DKI Jakarta,Kota Administrasi Jakarta Selatan,Setiabudi,"ATM BNI - Jl. H. R. Rasuna Said No.Kav 3-4, RT.5/RW.4",ATM BNI,"Jl. H. R. Rasuna Said No.Kav 3-4, RT.5/RW.4","Tidak ada ulasan ATM ATM · Tempo Scan Tower, Lantai 1, Jl. H. R. Rasuna Said No.Kav 3-4, RT.5/RW.4 Buka 24 jam Buka 24 jam Buka 24 jam",-6.2353574,106.8291551
DKI Jakarta,Kota Administrasi Jakarta Selatan,Setiabudi,"ATM BNI - Jl. Minangkabau Barat, RT.1/RW.1",ATM BNI,"Jl. Minangkabau Barat, RT.1/RW.1","5,0 (1) ATM ATM · Alfamidi, Jl. Minangkabau Barat, RT.1/RW.1 Buka 24 jam Buka 24 jam Buka 24 jam · (021) 57899999",-6.2139947,106.8434164
DKI Jakarta,Kota Administrasi Jakarta Selatan,Setiabudi,"ATM BNI - Jl. Dr. Saharjo No.60 4, RT.4/RW.8",ATM BNI,"Jl. Dr. Saharjo No.60 4, RT.4/RW.8","3,0 (2) ATM ATM · Jl. Dr. Saharjo No.60 4, RT.4/RW.8 Buka 24 jam Buka 24 jam Buka 24 jam",-6.2128455,106.845242
DKI Jakarta,Kota Administrasi Jakarta Selatan,Setiabudi,"ATM BNI HALIMUN MEDICAL CENTER - Jl. Halimun Raya No.9A, RT.8/RW.2",ATM BNI HALIMUN MEDICAL CENTER,"Jl. Halimun Raya No.9A, RT.8/RW.2","5,0 (1) ATM ATM · Jl. Halimun Raya No.9A, RT.8/RW.2 (021) 57899999 (021) 57899999",-6.2063267,106.8339458
DKI Jakarta,Kota Administrasi Jakarta Selatan,Setiabudi,"ATM BNI MENARA ANUGRAH - Jl. Gatot Subroto No.Kav 35-36, RT.1/RW.2",ATM BNI MENARA ANUGRAH,"Jl. Gatot Subroto No.Kav 35-36, RT.1/RW.2","5,0 (1) Bank Bank · Jl. Gatot Subroto No.Kav 35-36, RT.1/RW.2 (021) 57899999 (021) 57899999",-6.231251,106.827543
DKI Jakarta,Kota Administrasi Jakarta Selatan,Setiabudi,ATM BNI KEMENTERIAN KESEHATAN RI - RT.6/RW.4,ATM BNI KEMENTERIAN KESEHATAN RI,RT.6/RW.4,"1,0 (1) Bank Bank · RT.6/RW.4 (021) 57899999 (021) 57899999",-6.23318,106.832492
DKI Jakarta,Kota Administrasi Jakarta Selatan,Setiabudi,"ATM BNI K-LINK TOWER - Jl. Jenderal Sudirman, RT.1/RW.4",ATM BNI K-LINK TOWER,"Jl. Jenderal Sudirman, RT.1/RW.4","5,0 (1) Bank Bank · Jl. Jenderal Sudirman, RT.1/RW.4 (021) 57899999 (021) 57899999",-6.2400671,106.8343229
DKI Jakarta,Kota Administrasi Jakarta Selatan,Setiabudi,"ATM BNI - Jl. H. R. Rasuna Said No.7 8, RT.7/RW.4",ATM BNI,"Jl. H. R. Rasuna Said No.7 8, RT.7/RW.4","Tidak ada ulasan ATM ATM · SPBU Kuningan, Jl. H. R. Rasuna Said No.7 8, RT.7/RW.4 Buka 24 jam Buka 24 jam Buka 24 jam · (021) 500046",-6.2280478,106.8334089
DKI Jakarta,Kota Administrasi Jakarta Selatan,Setiabudi,"ATM BNI TUNAI MENARA IMPERIUM - Jl. Hr. Rasuna Said, RT.1/RW.2",ATM BNI TUNAI MENARA IMPERIUM,"Jl. Hr. Rasuna Said, RT.1/RW.2","Tidak ada ulasan Bank Bank · Jl. Hr. Rasuna Said, RT.1/RW.2 (021) 57899999 (021) 57899999",-6.2297833,106.8326301
DKI Jakarta,Kota Administrasi Jakarta Selatan,Setiabudi,"ATM BNI BELAGIO - Jl. Mega Kuningan Barat, RT.5/RW.2",ATM BNI BELAGIO,"Jl. Mega Kuningan Barat, RT.5/RW.2","2,5 (2) Bank Bank · Jl. Mega Kuningan Barat, RT.5/RW.2 (021) 57899999 (021) 57899999",-6.22844,106.827922
DKI Jakarta,Kota Administrasi Jakarta Selatan,Setiabudi,"ATM BNI - Jl. H. R. Rasuna Said, RT.6/RW.4",ATM BNI,"Jl. H. R. Rasuna Said, RT.6/RW.4","Tidak ada ulasan ATM ATM · QR8M+P2F, Menara Kadin Indonesia Lantai G, Jl. H. R. Rasuna Said, RT.6/RW.4 Buka 24 jam Buka 24 jam Buka 24 jam",-6.2331823,106.8325329
DKI Jakarta,Kota Administrasi Jakarta Selatan,Setiabudi,"ATM BNI KLN RASUNA SAID-NON TUNAI - Jl. HR Rasuna Said, RT.2/RW.5",ATM BNI KLN RASUNA SAID-NON TUNAI,"Jl. HR Rasuna Said, RT.2/RW.5","5,0 (1) Bank Bank · Jl. HR Rasuna Said, RT.2/RW.5 (021) 57899999 (021) 57899999",-6.2173207,106.8315268
DKI Jakarta,Kota Administrasi Jakarta Selatan,Setiabudi,ATM BNI MULTIVISION TOWER - RT.1/RW.6,ATM BNI MULTIVISION TOWER,RT.1/RW.6,"4,5 (2) Bank Bank · RT.1/RW.6 (021) 57899999 (021) 57899999",-6.212237,106.8333528
DKI Jakarta,Kota Administrasi Jakarta Selatan,Setiabudi,"ATM BNI KANTOR PUSAT BNI SYARIAH - Jalan Hr. Rasuna Said, RT.6/RW.4",ATM BNI KANTOR PUSAT BNI SYARIAH,"Jalan Hr. Rasuna Said, RT.6/RW.4","5,0 (5) ATM ATM · Jalan Hr. Rasuna Said, RT.6/RW.4 Tutup ⋅ Buka Sen pukul 08.00 · (021) 57899999",-6.2277408,106.8325866
DKI Jakarta,Kota Administrasi Jakarta Selatan,Setiabudi,"ATM BNI - Jl. Prof. DR. Satrio No.18, RT.14/RW.4",ATM BNI,"Jl. Prof. DR. Satrio No.18, RT.14/RW.4","4,0 (2) ATM ATM · Jl. Prof. DR. Satrio No.18, RT.14/RW.4 (021) 57899999 (021) 57899999",-6.2245981,106.8286751
DKI Jakarta,Kota Administrasi Jakarta Selatan,Setiabudi,"ATM BNI KAMPUS ABFI PERBANAS - Jl. Perbanas, RT.16/RW.7",ATM BNI KAMPUS ABFI PERBANAS,"Jl. Perbanas, RT.16/RW.7","5,0 (1) Bank Bank · Jl. Perbanas, RT.16/RW.7 (021) 57899999 (021) 57899999",-6.2173151,106.8284414
DKI Jakarta,Kota Administrasi Jakarta Selatan,Setiabudi,ATM BNI PT. PESONA PRIMA UTAMA (PPU) - RT.1/RW.1,ATM BNI PT. PESONA PRIMA UTAMA (PPU),RT.1/RW.1,"5,0 (2) Bank Bank · RT.1/RW.1 (021) 57899999 (021) 57899999",-6.213771,106.843264
DKI Jakarta,Kota Administrasi Jakarta Selatan,Setiabudi,Atm Bni Plaza 89 - RT.6/RW.7,Atm Bni Plaza 89,RT.6/RW.7,"5,0 (1) ATM ATM · QRJH+RXG, Unnamed Road, Kuningan, RT.6/RW.7 Buka 24 jam Buka 24 jam Buka 24 jam",-6.2179276,106.8299479
DKI Jakarta,Kota Administrasi Jakarta Selatan,Setiabudi,"ATM BNI - Jl. Gatot Subroto No.1 No.Kav 52-53, RT.1/RW.4",ATM BNI,"Jl. Gatot Subroto No.1 No.Kav 52-53, RT.1/RW.4","5,0 (1) ATM ATM · Jl. Gatot Subroto No.1 No.Kav 52-53, RT.1/RW.4",-6.238018,106.8309826
DKI Jakarta,Kota Administrasi Jakarta Selatan,Setiabudi,"ATM BNI - Jl. Jenderal Sudirman No.kav 29-31, RT.8/RW.3",ATM BNI,"Jl. Jenderal Sudirman No.kav 29-31, RT.8/RW.3","Tidak ada ulasan ATM ATM · Jl. Jenderal Sudirman No.kav 29-31, RT.8/RW.3 Buka 24 jam Buka 24 jam Buka 24 jam · (021) 57899999",-6.2155075,106.8214562
DKI Jakarta,Kota Administrasi Jakarta Selatan,Setiabudi,"ATM BNI KLN MANGGARAI-NON TUNAI - Jl. Sultan Agung No.60, RT.1/RW.10",ATM BNI KLN MANGGARAI-NON TUNAI,"Jl. Sultan Agung No.60, RT.1/RW.10","3,0 (2) ATM ATM · Jl. Sultan Agung No.60, RT.1/RW.10 Buka 24 jam Buka 24 jam Buka 24 jam · (021) 57899999",-6.208412,106.8440072
DKI Jakarta,Kota Administrasi Jakarta Selatan,Setiabudi,ATM BNI ITC KUNINGAN 3 - RT.11/RW.4,ATM BNI ITC KUNINGAN 3,RT.11/RW.4,Tidak ada ulasan Bank Bank · RT.11/RW.4 (021) 57899999 (021) 57899999,-6.223372,106.825711
DKI Jakarta,Kota Administrasi Jakarta Selatan,Setiabudi,"ATM BNI Non Tunai City Plaza - Jl. Gatot Subroto No.42, RT.3/RW.2",ATM BNI Non Tunai City Plaza,"Jl. Gatot Subroto No.42, RT.3/RW.2","Tidak ada ulasan ATM ATM · Jl. Gatot Subroto No.42, RT.3/RW.2 Buka 24 jam Buka 24 jam Buka 24 jam · (021) 57899999",-6.2349197,106.8228257
DKI Jakarta,Kota Administrasi Jakarta Selatan,Setiabudi,ATM BNI KLN DEPARTEMEN KEHAKIMAN - RT.16/RW.4,ATM BNI KLN DEPARTEMEN KEHAKIMAN,RT.16/RW.4,"4,0 (1) ATM ATM · JL. H.R Rasuna Said Kav. 3-6, RT.16/RW.4 (021) 57899999 (021) 57899999",-6.2226318,106.8318523
DKI Jakarta,Kota Administrasi Jakarta Selatan,Setiabudi,"BNI - Jl. Pedurenan Masjid III No.11 14B, RT.11/RW.4",BNI,"Jl. Pedurenan Masjid III No.11 14B, RT.11/RW.4","Tidak ada ulasan ATM ATM · Jl. Pedurenan Masjid III No.11 14B, RT.11/RW.4 (021) 500046 (021) 500046",-6.2227573,106.8268318
DKI Jakarta,Kota Administrasi Jakarta Selatan,Setiabudi,"ATM BNI SPBU CASABLANCA - Jl. Raya Casablanca No.14, RT.14/RW.11",ATM BNI SPBU CASABLANCA,"Jl. Raya Casablanca No.14, RT.14/RW.11","5,0 (4) ATM ATM · Jl. Raya Casablanca No.14, RT.14/RW.11 Buka 24 jam Buka 24 jam Buka 24 jam · (021) 57899999",-6.22508,106.84143
DKI Jakarta,Kota Administrasi Jakarta Selatan,Setiabudi,"ATM BNI KLN WISMA ARGO MANUNGGAL - Jl. Gatot Subroto, RT.2/RW.2",ATM BNI KLN WISMA ARGO MANUNGGAL,"Jl. Gatot Subroto, RT.2/RW.2","4,0 (1) Bank Bank · Jl. Gatot Subroto, RT.2/RW.2 (021) 57899999 (021) 57899999",-6.2300147,106.8198081
DKI Jakarta,Kota Administrasi Jakarta Selatan,Setiabudi,"ATM BNI KLINIK FAKHIRA - Jl. Jend. Gatot Subroto, RT.2/RW.1",ATM BNI KLINIK FAKHIRA,"Jl. Jend. Gatot Subroto, RT.2/RW.1","5,0 (4) Bank Bank · Jl. Jend. Gatot Subroto, RT.2/RW.1 (021) 57899999 (021) 57899999",-6.2139483,106.8429079
DKI Jakarta,Kota Administrasi Jakarta Selatan,Setiabudi,"ATM BNI KLN WISMA BUMIPUTERA - Jl. Jenderal Sudirman No.Kav. 75 3, RT.3/RW.3",ATM BNI KLN WISMA BUMIPUTERA,"Jl. Jenderal Sudirman No.Kav. 75 3, RT.3/RW.3","Tidak ada ulasan ATM ATM · Jl. Jenderal Sudirman No.Kav. 75 3, RT.3/RW.3 Buka ⋅ Tutup pukul 22.00 · (021) 57899999",-6.2075837,106.8225146
DKI Jakarta,Kota Administrasi Jakarta Selatan,Setiabudi,ATM BNI KLN RS MRCC - RT.5/RW.4,ATM BNI KLN RS MRCC,RT.5/RW.4,Tidak ada ulasan Bank Bank · RT.5/RW.4 Buka 24 jam Buka 24 jam Buka 24 jam · (021) 57899999,-6.2190706,106.8172385
DKI Jakarta,Kota Administrasi Jakarta Selatan,Setiabudi,"ATM BNI - Jl. Guru Mughni No.2 Blok C, RT.5/RW.2",ATM BNI,"Jl. Guru Mughni No.2 Blok C, RT.5/RW.2","Tidak ada ulasan ATM ATM · Jl. Guru Mughni No.2 Blok C, RT.5/RW.2",-6.2267402,106.821665
DKI Jakarta,Kota Administrasi Jakarta Selatan,Setiabudi,ATM BNI WISMA RNI - RT.1/RW.2,ATM BNI WISMA RNI,RT.1/RW.2,Tidak ada ulasan Bank Bank · RT.1/RW.2 Tutup ⋅ Buka Sab pukul 08.00 · (021) 57899999,-6.232007,106.830266
DKI Jakarta,Kota Administrasi Jakarta Selatan,Setiabudi,"ATM BNI - Jl. Mega Kuningan Barat, RT.5/RW.2",ATM BNI,"Jl. Mega Kuningan Barat, RT.5/RW.2","Tidak ada ulasan ATM ATM · Bellagio Mall Kav. E 4.3, Jl. Mega Kuningan Barat, RT.5/RW.2 Buka 24 jam Buka 24 jam Buka 24 jam",-6.227167,106.8243531
DKI Jakarta,Kota Administrasi Jakarta Selatan,Setiabudi,"ATM BNI KLN MANGGARAI - Jl. Sultan Agung, RT.1/RW.10",ATM BNI KLN MANGGARAI,"Jl. Sultan Agung, RT.1/RW.10","Tidak ada ulasan Bank Bank · Jl. Sultan Agung, RT.1/RW.10 Buka 24 jam Buka 24 jam Buka 24 jam · (021) 57899999",-6.208289,106.8439767
DKI Jakarta,Kota Administrasi Jakarta Selatan,Setiabudi,"ATM BNI LOTTEMART KUNINGAN CITY - Jl. Prof. Dr. Satrio, RT.11/RW.4",ATM BNI LOTTEMART KUNINGAN CITY,"Jl. Prof. Dr. Satrio, RT.11/RW.4","Tidak ada ulasan ATM ATM · Jl. Prof. Dr. Satrio, RT.11/RW.4 (021) 57899999 (021) 57899999",-6.2237156,106.8264576
DKI Jakarta,Kota Administrasi Jakarta Selatan,Setiabudi,"ATM BNI PASAR RAYA MANGGARAI 2 - Jl. Sultan Agung, RT.2/RW.8",ATM BNI PASAR RAYA MANGGARAI 2,"Jl. Sultan Agung, RT.2/RW.8","5,0 (1) Bank Bank · Jl. Sultan Agung, RT.2/RW.8 (021) 57899999 (021) 57899999",-6.209682,106.846848
DKI Jakarta,Kota Administrasi Jakarta Selatan,Setiabudi,"ATM BNI KLN EPICENTRUM-NON TUNAI - Jl. HR Rasuna Said, RT.5/RW.5",ATM BNI KLN EPICENTRUM-NON TUNAI,"Jl. HR Rasuna Said, RT.5/RW.5","Tidak ada ulasan Bank Bank · Jl. HR Rasuna Said, RT.5/RW.5 (021) 57899999 (021) 57899999",-6.213969,106.830371
DKI Jakarta,Kota Administrasi Jakarta Selatan,Setiabudi,"ATM BNI 24 JAM - Jl. Gatot Subroto No.42, RT.3/RW.2",ATM BNI 24 JAM,"Jl. Gatot Subroto No.42, RT.3/RW.2","5,0 (2) ATM ATM · Jl. Gatot Subroto No.42, RT.3/RW.2 Tutup ⋅ Buka Sab pukul 08.00 · (021) 1500046",-6.2347818,106.8232704
DKI Jakarta,Kota Administrasi Jakarta Selatan,Setiabudi,"ATM BNI - Jl. HR Rasuna Said, RT.2/RW.5",ATM BNI,"Jl. HR Rasuna Said, RT.2/RW.5","Tidak ada ulasan ATM ATM · Menara Sel., No.Kav C11-14, Jl. HR Rasuna Said, RT.2/RW.5",-6.2169406,106.8312224
DKI Jakarta,Kota Administrasi Jakarta Selatan,Setiabudi,"ATM BNI - Jl. Kuningan Barat Raya No.2 1, RT.1/RW.1",ATM BNI,"Jl. Kuningan Barat Raya No.2 1, RT.1/RW.1","Tidak ada ulasan ATM ATM · Jl. Kuningan Barat Raya No.2 1, RT.1/RW.1 Buka 24 jam Buka 24 jam Buka 24 jam",-6.2354246,106.822625
DKI Jakarta,Kota Administrasi Jakarta Selatan,Setiabudi,"ATM BNI KLN MALL AMBASSADOR - Jl. Prof.DR. Satrio,, Mall Ambassador, RT.11/RW.4",ATM BNI KLN MALL AMBASSADOR,"Jl. Prof.DR. Satrio,, Mall Ambassador, RT.11/RW.4","4,7 (7) ATM ATM · Jl. Prof.DR. Satrio,, Mall Ambassador, RT.11/RW.4 (021) 57899999 (021) 57899999",-6.2239343,106.826597
DKI Jakarta,Kota Administrasi Jakarta Selatan,Setiabudi,ATM Bank BNI - RT.6/RW.1,ATM Bank BNI,RT.6/RW.1,"5,0 (1) ATM ATM · SME Tower Lantai Dasar, JL. Gatot Subroto, Kavling 94, RT.6/RW.1 (022) 82560100 (022) 82560100",-6.2417583,106.8360453
DKI Jakarta,Kota Administrasi Jakarta Selatan,Setiabudi,ATM BNI KLN THE EAST - RT.5/RW.2,ATM BNI KLN THE EAST,RT.5/RW.2,"Tidak ada ulasan Bank Bank · Lingkar Mega Kuningan, RT.5/RW.2 (021) 57899999 (021) 57899999",-6.228481,106.825539
DKI Jakarta,Kota Administrasi Jakarta Selatan,Setiabudi,"ATM BNI KLN EPICENTRUM - Jalan Haji R. Rasuna Said, RT.2/RW.5",ATM BNI KLN EPICENTRUM,"Jalan Haji R. Rasuna Said, RT.2/RW.5","5,0 (1) ATM ATM · Jalan Haji R. Rasuna Said, RT.2/RW.5 Tutup ⋅ Buka Sen pukul 08.00 · (021) 57899999",-6.2178096,106.8350512
DKI Jakarta,Kota Administrasi Jakarta Selatan,Setiabudi,"ATM BNI 50.000 - Jl. Jenderal Sudirman, RT.10/RW.11",ATM BNI 50.000,"Jl. Jenderal Sudirman, RT.10/RW.11","4,0 (1) ATM ATM · QRQC+46P, Grand Sahid Jaya, Jl. Jenderal Sudirman, RT.10/RW.11 Buka 24 jam Buka 24 jam Buka 24 jam",-6.2121585,106.8205653
DKI Jakarta,Kota Administrasi Jakarta Selatan,Setiabudi,"ATM BNI GED. SONA TOPAZ - Jl. Jenderal Sudirman No.4, RT.4/RW.2",ATM BNI GED. SONA TOPAZ,"Jl. Jenderal Sudirman No.4, RT.4/RW.2","Tidak ada ulasan Bank Bank · Jl. Jenderal Sudirman No.4, RT.4/RW.2 (021) 57899999 (021) 57899999",-6.2128568,106.8204553
DKI Jakarta,Kota Administrasi Jakarta Selatan,Setiabudi,"BNI - Jl. Prof. DR. Satrio No.3-5, RT.18/RW.4",BNI,"Jl. Prof. DR. Satrio No.3-5, RT.18/RW.4","Tidak ada ulasan ATM ATM · Jl. Prof. DR. Satrio No.3-5, RT.18/RW.4 (021) 30500046 (021) 30500046",-6.2244864,106.8234471
DKI Jakarta,Kota Administrasi Jakarta Selatan,Setiabudi,"ATM BNI TSO - Jl. Gatot Subroto No.Kav. 52, RT.6/RW.1",ATM BNI TSO,"Jl. Gatot Subroto No.Kav. 52, RT.6/RW.1","5,0 (2) ATM ATM · Telkomsel Smart Office, Jl. Gatot Subroto No.Kav. 52, RT.6/RW.1",-6.2301774,106.8181646
DKI Jakarta,Kota Administrasi Jakarta Selatan,Setiabudi,"ATM BNI Sampoerna Strategic Square - Jl. Jenderal Sudirman, RT.3/RW.4",ATM BNI Sampoerna Strategic Square,"Jl. Jenderal Sudirman, RT.3/RW.4","Tidak ada ulasan ATM ATM · Sampoerna Strategic Lantai LG Kav 45-46, Jl. Jenderal Sudirman, RT.3/RW.4",-6.2170776,106.8182814
DKI Jakarta,Kota Administrasi Jakarta Selatan,Setiabudi,"ATM BNI - Jl. Garnisun, RT.5/RW.4",ATM BNI,"Jl. Garnisun, RT.5/RW.4","Tidak ada ulasan ATM ATM · Siloam Hospital Kav. 2-3, Jl. Garnisun, RT.5/RW.4 (021) 500046 (021) 500046",-6.2190706,106.8172385
DKI Jakarta,Kota Administrasi Jakarta Selatan,Setiabudi,ATM Bank BNI - RT.10/RW.1,ATM Bank BNI,RT.10/RW.1,"Tidak ada ulasan ATM ATM · Gedung Sona Topaz, JL Jenderal Sudirman, Kav. 26, RT.10/RW.1 Buka 24 jam Buka 24 jam Buka 24 jam",-6.213568,106.819633
DKI Jakarta,Kota Administrasi Jakarta Selatan,Setiabudi,"ATM BNI - Jl. Dr. Saharjo No.191 6, RT.6/RW.1",ATM BNI,"Jl. Dr. Saharjo No.191 6, RT.6/RW.1","5,0 (1) ATM ATM · Jl. Dr. Saharjo No.191 6, RT.6/RW.1 Buka 24 jam Buka 24 jam Buka 24 jam · (021) 1500046",-6.2229778,106.847983
DKI Jakarta,Kota Administrasi Jakarta Selatan,Setiabudi,ATM BNI KLN SUNDA KELAPA (PELINDO II) - RT.2/RW.10,ATM BNI KLN SUNDA KELAPA (PELINDO II),RT.2/RW.10,Tidak ada ulasan Bank Bank · RT.2/RW.10 (021) 57899999 (021) 57899999,-6.208763,106.845599
DKI Jakarta,Kota Administrasi Jakarta Selatan,Setiabudi,"ATM BNI CITY WALK - Jalan Kh. MAS Mansyur, RT.10/RW.11",ATM BNI CITY WALK,"Jalan Kh. MAS Mansyur, RT.10/RW.11","5,0 (1) ATM ATM · Jalan Kh. MAS Mansyur, RT.10/RW.11 (021) 57899999 (021) 57899999",-6.2089442,106.8184613
