Provinsi,Kabupaten/Kota,Kecamatan,Name with Street,Original Name,Street Detail,Full Address Info,Latitude,Longitude
ACEH,KAB. ACEH BARAT,Bubon,ATM BNI - ATM · ·Jl. Imam Bonjol,ATM BNI,ATM · ·Jl. Imam Bonjol,ATM · ·Jl. Imam Bonjol | (021) 57899999,4.16015,96.1246605
ACEH,KAB. ACEH BARAT,Pante Ceureumen,ATM BNI Manek Roo - Buka 24 jam,ATM BNI Manek Roo,Buka 24 jam,ATM · ·542G+H58 | Buka 24 jam,4.1514055,96.1254662
ACEH,KAB. ACEH BARAT,Pante Ceureumen,ATM Bank BNI - ATM · ·544H+W5C,ATM Bank BNI,ATM · ·544H+W5C,ATM · ·544H+W5C,4.1573084,96.1278828
ACEH,KAB. ACEH BARAT,Pante Ceureumen,ATM BNI - ATM ·6377+6HH,ATM BNI,ATM ·6377+6HH,ATM ·6377+6HH,4.2130717,96.0639693
ACEH,KAB. ACEH BARAT,Pante Ceureumen,ATM BNI RSUD KAB. ACEH BARAT DAYA - Buka sekarang ·(021) 57899999,ATM BNI RSUD KAB. ACEH BARAT DAYA,Buka sekarang ·(021) 57899999,ATM | Buka sekarang ·(021) 57899999,4.138259,96.1296073
ACEH,KAB. ACEH BARAT,Pante Ceureumen,ATM BNI - ATM ·PQQX+PQ7,ATM BNI,ATM ·PQQX+PQ7,ATM ·PQQX+PQ7 | Buka sekarang,3.7392775,96.7994072
ACEH,KAB. ACEH BARAT,Pante Ceureumen,ATM BNI STAIN GAJAH PUTIH TAKENGON - (021) 57899999,ATM BNI STAIN GAJAH PUTIH TAKENGON,(021) 57899999,Bank · | (021) 57899999,4.622452,96.845277
ACEH,KAB. ACEH BARAT,Pante Ceureumen,SMP N 4 Pante Ceureumen - Sekolah Menengah Pertama ·C8Q4+MQ,SMP N 4 Pante Ceureumen,Sekolah Menengah Pertama ·C8Q4+MQ,Sekolah Menengah Pertama ·C8Q4+MQ,4.4395719,96.3063183
ACEH,KAB. ACEH BARAT,Pante Ceureumen,"ATM BNI - ATM ·JVH2+2MR, Jl. Sengeda",ATM BNI,"ATM ·JVH2+2MR, Jl. Sengeda","ATM ·JVH2+2MR, Jl. Sengeda | Buka 24 jam",4.6276109,96.8516512
ACEH,KAB. ACEH BARAT,Pante Ceureumen,ATM BNI KCU MEULABOH - Bank ·Jl. Nasional,ATM BNI KCU MEULABOH,Bank ·Jl. Nasional,Bank ·Jl. Nasional | (021) 57899999,4.150411,96.133005
ACEH,KAB. ACEH BARAT,Pante Ceureumen,ATM BNI KCP TAKENGON - (021) 57899999,ATM BNI KCP TAKENGON,(021) 57899999,Bank | (021) 57899999,5.029986,96.76546
ACEH,KAB. ACEH BARAT,Pante Ceureumen,ATM BNI - ATM · ·Jl. Imam Bonjol,ATM BNI,ATM · ·Jl. Imam Bonjol,ATM · ·Jl. Imam Bonjol | (021) 57899999,4.16015,96.1246605
ACEH,KAB. ACEH BARAT,Pante Ceureumen,ATM BNI - Toko Brunei Electronic - ATM ·Jl. Nasional,ATM BNI - Toko Brunei Electronic,ATM ·Jl. Nasional,ATM ·Jl. Nasional | Buka 24 jam ·(021) 1500046,4.1474518,96.1309645
ACEH,KAB. ACEH BARAT,Meureubo,ATM BNI KCU MEULABOH - Bank ·Jl. Nasional,ATM BNI KCU MEULABOH,Bank ·Jl. Nasional,Bank ·Jl. Nasional | (021) 57899999,4.150411,96.133005
ACEH,KAB. ACEH BARAT,Meureubo,ATM BNI - Toko Brunei Electronic - ATM ·Jl. Nasional,ATM BNI - Toko Brunei Electronic,ATM ·Jl. Nasional,ATM ·Jl. Nasional | Buka 24 jam ·(021) 1500046,4.1474518,96.1309645
ACEH,KAB. ACEH BARAT,Meureubo,ATM BNI RSUD KAB. ACEH BARAT DAYA - Buka sekarang ·(021) 57899999,ATM BNI RSUD KAB. ACEH BARAT DAYA,Buka sekarang ·(021) 57899999,ATM | Buka sekarang ·(021) 57899999,4.138259,96.1296073
ACEH,KAB. ACEH BARAT,Meureubo,ATM Bank BNI - ATM · ·544H+W5C,ATM Bank BNI,ATM · ·544H+W5C,ATM · ·544H+W5C,4.1573084,96.1278828
ACEH,KAB. ACEH BARAT,Meureubo,ATM BNI Manek Roo - Buka 24 jam,ATM BNI Manek Roo,Buka 24 jam,ATM · ·542G+H58 | Buka 24 jam,4.1514055,96.1254662
ACEH,KAB. ACEH BARAT,Meureubo,ATM BNI - ATM · ·Jl. Imam Bonjol,ATM BNI,ATM · ·Jl. Imam Bonjol,ATM · ·Jl. Imam Bonjol | (021) 57899999,4.16015,96.1246605
ACEH,KAB. ACEH BARAT,Meureubo,ATM BSI - ATM ·46Q6+RGG,ATM BSI,ATM ·46Q6+RGG,ATM ·46Q6+RGG,4.1402579,96.2117493
ACEH,KAB. ACEH BARAT,Woyla Barat,ATM BNI - ATM ·PQQX+PQ7,ATM BNI,ATM ·PQQX+PQ7,ATM ·PQQX+PQ7 | Buka sekarang,3.7392775,96.7994072
ACEH,KAB. ACEH BARAT,Woyla Barat,ATM BNI RSUD KAB. ACEH BARAT DAYA - Buka sekarang ·(021) 57899999,ATM BNI RSUD KAB. ACEH BARAT DAYA,Buka sekarang ·(021) 57899999,ATM | Buka sekarang ·(021) 57899999,4.138259,96.1296073
ACEH,KAB. ACEH BARAT,Woyla Barat,ATM BNI Manek Roo - Buka 24 jam,ATM BNI Manek Roo,Buka 24 jam,ATM · ·542G+H58 | Buka 24 jam,4.1514055,96.1254662
ACEH,KAB. ACEH BARAT,Woyla Barat,SMP Negeri 2 WOYLA - Sekolah menengah ·82XJ+RH9,SMP Negeri 2 WOYLA,Sekolah menengah ·82XJ+RH9,Sekolah menengah ·82XJ+RH9,4.3495363,96.0314919
ACEH,KAB. ACEH BARAT,Woyla Barat,ATM BNI - ATM ·6377+6HH,ATM BNI,ATM ·6377+6HH,ATM ·6377+6HH,4.2130717,96.0639693
ACEH,KAB. ACEH BARAT,Woyla Barat,SMP Negeri 1 Woyla Barat - Sekolah Menengah Pertama ·82V9+MR5,SMP Negeri 1 Woyla Barat,Sekolah Menengah Pertama ·82V9+MR5,Sekolah Menengah Pertama ·82V9+MR5,4.3441362,96.0195956
ACEH,KAB. ACEH BARAT,Woyla Barat,MIN 9 ACEH BARAT - Sekolah ·92PX+G6J,MIN 9 ACEH BARAT,Sekolah ·92PX+G6J,Sekolah ·92PX+G6J,4.3863382,96.0480074
ACEH,KAB. ACEH BARAT,Woyla Barat,ATM BNI - Toko Brunei Electronic - ATM ·Jl. Nasional,ATM BNI - Toko Brunei Electronic,ATM ·Jl. Nasional,ATM ·Jl. Nasional | Buka 24 jam ·(021) 1500046,4.1474518,96.1309645
ACEH,KAB. ACEH BARAT,Woyla Barat,ATM BNI KCU MEULABOH - Bank ·Jl. Nasional,ATM BNI KCU MEULABOH,Bank ·Jl. Nasional,Bank ·Jl. Nasional | (021) 57899999,4.150411,96.133005
ACEH,KAB. ACEH BARAT,Woyla Barat,ATM BNI - ATM · ·Jl. Imam Bonjol,ATM BNI,ATM · ·Jl. Imam Bonjol,ATM · ·Jl. Imam Bonjol | (021) 57899999,4.16015,96.1246605
ACEH,KAB. ACEH BARAT,Panton Reu,ATM BNI KLN PANTON LABU - ATM · ·Jl. Teuku Hamzah Bendahara No. 166-167B,ATM BNI KLN PANTON LABU,ATM · ·Jl. Teuku Hamzah Bendahara No. 166-167B,ATM · ·Jl. Teuku Hamzah Bendahara No. 166-167B | Buka 24 jam ·(021) 1500046,5.1164543,97.4580618
ACEH,KAB. ACEH BARAT,Panton Reu,ATM BNI RSUD KAB. ACEH BARAT DAYA - Buka sekarang ·(021) 57899999,ATM BNI RSUD KAB. ACEH BARAT DAYA,Buka sekarang ·(021) 57899999,ATM | Buka sekarang ·(021) 57899999,4.138259,96.1296073
ACEH,KAB. ACEH BARAT,Panton Reu,ATM BNI - ATM ·6377+6HH,ATM BNI,ATM ·6377+6HH,ATM ·6377+6HH,4.2130717,96.0639693
ACEH,KAB. ACEH BARAT,Panton Reu,ATM BNI - Toko Brunei Electronic - ATM ·Jl. Nasional,ATM BNI - Toko Brunei Electronic,ATM ·Jl. Nasional,ATM ·Jl. Nasional | Buka 24 jam ·(021) 1500046,4.1474518,96.1309645
ACEH,KAB. ACEH BARAT,Panton Reu,"ATM BNI 46 - ATM ·Pasar Gembrong, Jalan Pangkalan Asem, RT.8/RW.2, Cempaka Putih Barat, Cempaka Putih, RT.8/RW.2",ATM BNI 46,"ATM ·Pasar Gembrong, Jalan Pangkalan Asem, RT.8/RW.2, Cempaka Putih Barat, Cempaka Putih, RT.8/RW.2","ATM ·Pasar Gembrong, Jalan Pangkalan Asem, RT.8/RW.2, Cempaka Putih Barat, Cempaka Putih, RT.8/RW.2 | (021) 1500046",-6.1800626,106.8597795
ACEH,KAB. ACEH BARAT,Panton Reu,ATM BNI KLN PANTON LABU - ATM ·Jl. Teuku Hamzah Bendahara,ATM BNI KLN PANTON LABU,ATM ·Jl. Teuku Hamzah Bendahara,ATM ·Jl. Teuku Hamzah Bendahara | Buka sekarang ·(021) 57899999,5.1207,96.99072
ACEH,KAB. ACEH BARAT,Panton Reu,ATM BNI KCU MEULABOH - Bank ·Jl. Nasional,ATM BNI KCU MEULABOH,Bank ·Jl. Nasional,Bank ·Jl. Nasional | (021) 57899999,4.150411,96.133005
ACEH,KAB. ACEH BARAT,Panton Reu,ATM BNI - ATM · ·Jl. Imam Bonjol,ATM BNI,ATM · ·Jl. Imam Bonjol,ATM · ·Jl. Imam Bonjol | (021) 57899999,4.16015,96.1246605
ACEH,KAB. ACEH BARAT,Panton Reu,ATM BNI RSUD NAGAN RAYA - (021) 57899999,ATM BNI RSUD NAGAN RAYA,(021) 57899999,Bank | (021) 57899999,4.1186322,96.3114903
ACEH,KAB. ACEH BESAR,Seulimeum,BANK ACEH KCP Seulimeum - Bank ·9H5H+M92,BANK ACEH KCP Seulimeum,Bank ·9H5H+M92,Bank ·9H5H+M92,5.3591584,95.5784643
ACEH,KAB. ACEH BESAR,Seulimeum,ATM MINI EDC BRI-BSI - 0852-6058-7088,ATM MINI EDC BRI-BSI,0852-6058-7088,ATM | 0852-6058-7088,5.5782947,95.7091045
ACEH,KAB. ACEH BESAR,Seulimeum,Alue Teungku - ATM ·CJ2V+R9H,Alue Teungku,ATM ·CJ2V+R9H,ATM ·CJ2V+R9H | Buka sekarang,5.4020738,95.643484
ACEH,KAB. ACEH BESAR,Montasik,"ATM BNI KCP CEMPAKA PUTIH PERMAI - ATM ·Jl. Letjend Suprapto, RT.6/RW.7",ATM BNI KCP CEMPAKA PUTIH PERMAI,"ATM ·Jl. Letjend Suprapto, RT.6/RW.7","ATM ·Jl. Letjend Suprapto, RT.6/RW.7 | Buka sekarang ·(021) 57899999",-6.176147,106.872416
ACEH,KAB. ACEH BESAR,Montasik,"ATM BNI KK CEMPAKA PUTIH - ATM ·Taman Solo, Jl. Cempaka Putih Raya No.101 6, RT.6/RW.7",ATM BNI KK CEMPAKA PUTIH,"ATM ·Taman Solo, Jl. Cempaka Putih Raya No.101 6, RT.6/RW.7","ATM ·Taman Solo, Jl. Cempaka Putih Raya No.101 6, RT.6/RW.7 | (021) 57899999",-6.176147,106.872416
ACEH,KAB. ACEH BESAR,Montasik,ATM BNI KK PEUNAYONG - Bank ·Jl. T. Panglima Polem No.Kel,ATM BNI KK PEUNAYONG,Bank ·Jl. T. Panglima Polem No.Kel,Bank ·Jl. T. Panglima Polem No.Kel | (021) 57899999,5.5584527,95.3212612
ACEH,KAB. ACEH BESAR,Darul Imarah,"Atm bni rumah sakit fakinah - Rumah Sakit ·G8H3+QGW, Jl. Soekarno Hatta",Atm bni rumah sakit fakinah,"Rumah Sakit ·G8H3+QGW, Jl. Soekarno Hatta","Rumah Sakit ·G8H3+QGW, Jl. Soekarno Hatta",5.5294823,95.3038266
ACEH,KAB. ACEH BESAR,Darul Imarah,"ATM BSI - ATM ·G893+287, Jl. Mata Ie",ATM BSI,"ATM ·G893+287, Jl. Mata Ie","ATM ·G893+287, Jl. Mata Ie | Buka 24 jam",5.517538,95.303312
ACEH,KAB. ACEH BESAR,Darul Imarah,Bank Syariah Indonesia - ATM ·Jl. Tgk. Glee Iniem,Bank Syariah Indonesia,ATM ·Jl. Tgk. Glee Iniem,ATM ·Jl. Tgk. Glee Iniem | Tutup⋅ Buka Sen pukul 08.00 ·(0651) 23446,5.5441661,95.3352465
ACEH,KAB. ACEH BESAR,Darul Imarah,Bank Syariah Indonesia - Bank · ·G893+287,Bank Syariah Indonesia,Bank · ·G893+287,Bank · ·G893+287,5.5175482,95.3033093
ACEH,KAB. ACEH BESAR,Darul Imarah,ATM BNI KK PEUNAYONG - ATM ·Jl. T. Panglima Polem No.Kel,ATM BNI KK PEUNAYONG,ATM ·Jl. T. Panglima Polem No.Kel,ATM ·Jl. T. Panglima Polem No.Kel | (021) 57899999,5.5584527,95.3212612
ACEH,KAB. ACEH BESAR,Darul Imarah,Bank Syariah Indonesia - ATM · ·Jl. KH Ahmad Dahlan No.111,Bank Syariah Indonesia,ATM · ·Jl. KH Ahmad Dahlan No.111,ATM · ·Jl. KH Ahmad Dahlan No.111 | Tutup⋅ Buka Sen pukul 08.00 ·(0651) 25146,5.5558582,95.3147487
ACEH,KAB. ACEH BESAR,Darul Imarah,ATM BANK ACEH SYARIAH KEUTAPANG - ATM · ·Jl. Mata Ie No.17,ATM BANK ACEH SYARIAH KEUTAPANG,ATM · ·Jl. Mata Ie No.17,ATM · ·Jl. Mata Ie No.17 | Tutup⋅ Buka Sen pukul 08.00 ·(0651) 49901,5.5163244,95.303775
ACEH,KAB. ACEH BESAR,Darul Imarah,"ATM BANK ACEH - SPBU LAMSAYEUN (TCM) - ATM ·G86W+3X2, Jl. Soekarno - Hatta",ATM BANK ACEH - SPBU LAMSAYEUN (TCM),"ATM ·G86W+3X2, Jl. Soekarno - Hatta","ATM ·G86W+3X2, Jl. Soekarno - Hatta | Buka 24 jam ·636025",5.5101398,95.3474011
ACEH,KAB. ACEH BESAR,Darul Imarah,ATM Bank Aceh - Buka 24 jam ·(0651) 8016255,ATM Bank Aceh,Buka 24 jam ·(0651) 8016255,ATM ·G8CH+GX9 | Buka 24 jam ·(0651) 8016255,5.521288,95.3299846
ACEH,KAB. ACEH BESAR,Darul Imarah,ATM BCA - Buka 24 jam,ATM BCA,Buka 24 jam,ATM | Buka 24 jam,5.5152018,95.3303346
ACEH,KAB. ACEH BESAR,Darul Imarah,"Kantor Camat Darul Imarah, Kabupaten Aceh Besar, Aceh - Tutup⋅ Buka Sen pukul 08.00","Kantor Camat Darul Imarah, Kabupaten Aceh Besar, Aceh",Tutup⋅ Buka Sen pukul 08.00,Kantor Pemerintah ·G87G+8M8 | Tutup⋅ Buka Sen pukul 08.00,5.5132854,95.3267035
ACEH,KAB. ACEH BESAR,Darul Imarah,Mandiri ATM Mini Market Maju - ATM ·Jl. Teuku Umar No.295,Mandiri ATM Mini Market Maju,ATM ·Jl. Teuku Umar No.295,ATM ·Jl. Teuku Umar No.295 | (021) 52997777,5.509095,95.3285505
ACEH,KAB. ACEH BESAR,Peukan Bada,ATM BANK ACEH - (0651) 92025,ATM BANK ACEH,(0651) 92025,ATM ·G7GQ+J7R | (0651) 92025,5.5266167,95.2881404
ACEH,KAB. ACEH BESAR,Peukan Bada,"Atm bni rumah sakit fakinah - Rumah Sakit ·G8H3+QGW, Jl. Soekarno Hatta",Atm bni rumah sakit fakinah,"Rumah Sakit ·G8H3+QGW, Jl. Soekarno Hatta","Rumah Sakit ·G8H3+QGW, Jl. Soekarno Hatta",5.5294823,95.3038266
ACEH,KAB. ACEH BESAR,Peukan Bada,Bank Syariah Indonesia - ATM · ·Jl. KH Ahmad Dahlan No.111,Bank Syariah Indonesia,ATM · ·Jl. KH Ahmad Dahlan No.111,ATM · ·Jl. KH Ahmad Dahlan No.111 | Tutup⋅ Buka Sen pukul 08.00 ·(0651) 25146,5.5558582,95.3147487
ACEH,KAB. ACEH BESAR,Peukan Bada,Bank Syariah Indonesia - Bank · ·G893+287,Bank Syariah Indonesia,Bank · ·G893+287,Bank · ·G893+287,5.5175482,95.3033093
ACEH,KAB. ACEH BESAR,Peukan Bada,ATM BNI KK PEUNAYONG - ATM ·Jl. T. Panglima Polem No.Kel,ATM BNI KK PEUNAYONG,ATM ·Jl. T. Panglima Polem No.Kel,ATM ·Jl. T. Panglima Polem No.Kel | (021) 57899999,5.5584527,95.3212612
ACEH,KAB. ACEH BESAR,Ingin Jaya,ATM BSI - ATM ·G966+P7J,ATM BSI,ATM ·G966+P7J,ATM ·G966+P7J,5.5118472,95.3606314
ACEH,KAB. ACEH BESAR,Ingin Jaya,"ATM BANK ACEH - SPBU LAMSAYEUN (TCM) - ATM ·G86W+3X2, Jl. Soekarno - Hatta",ATM BANK ACEH - SPBU LAMSAYEUN (TCM),"ATM ·G86W+3X2, Jl. Soekarno - Hatta","ATM ·G86W+3X2, Jl. Soekarno - Hatta | Buka 24 jam ·636025",5.5101398,95.3474011
ACEH,KAB. ACEH BESAR,Ingin Jaya,ATM BANK ACEH - Buka 24 jam ·(0651) 8016255,ATM BANK ACEH,Buka 24 jam ·(0651) 8016255,ATM ·G9M2+6WM | Buka 24 jam ·(0651) 8016255,5.53309,95.3522833
ACEH,KAB. ACEH BESAR,Ingin Jaya,Bank BPR Ingin Jaya - Tutup⋅ Buka Sen pukul 08.00,Bank BPR Ingin Jaya,Tutup⋅ Buka Sen pukul 08.00,Bank ·G955+5GF | Tutup⋅ Buka Sen pukul 08.00,5.5079486,95.3588042
ACEH,KAB. ACEH BESAR,Ingin Jaya,ATM BSI - Buka 24 jam,ATM BSI,Buka 24 jam,ATM ·G9M2+6X2 | Buka 24 jam,5.5330054,95.3524046
ACEH,KAB. ACEH BESAR,Ingin Jaya,"ATM Bank Syariah Indonesia - ATM ·G944+RP6, Jl. Soekarno - Hatta",ATM Bank Syariah Indonesia,"ATM ·G944+RP6, Jl. Soekarno - Hatta","ATM ·G944+RP6, Jl. Soekarno - Hatta | Buka 24 jam",5.5070452,95.3567617
ACEH,KAB. ACEH BESAR,Ingin Jaya,ATM Bank Aceh - Buka 24 jam ·0895-6184-88662,ATM Bank Aceh,Buka 24 jam ·0895-6184-88662,ATM ·G954+WVX | Buka 24 jam ·0895-6184-88662,5.5098568,95.3572388
ACEH,KAB. ACEH BESAR,Ingin Jaya,ATM BSI - ATM ·G85W+XXC,ATM BSI,ATM ·G85W+XXC,ATM ·G85W+XXC,5.5099451,95.3473793
ACEH,KAB. ACEH BESAR,Ingin Jaya,SPBU Lamsayuen (PT. Tunggal Cita Mulia) - Pom bensin/SPBU ·Jl. Soekarno - Hatta,SPBU Lamsayuen (PT. Tunggal Cita Mulia),Pom bensin/SPBU ·Jl. Soekarno - Hatta,Pom bensin/SPBU ·Jl. Soekarno - Hatta,5.5100093,95.3476736
ACEH,KAB. ACEH BESAR,Ingin Jaya,Kantor Camat Ingin Jaya - Tutup⋅ Buka Sen pukul 08.00 ·0821-6076-2837,Kantor Camat Ingin Jaya,Tutup⋅ Buka Sen pukul 08.00 ·0821-6076-2837,Kantor Pemerintahan Wilayah · ·G974+XH2 | Tutup⋅ Buka Sen pukul 08.00 ·0821-6076-2837,5.5148835,95.356379
ACEH,KAB. ACEH BESAR,Ingin Jaya,Bank Syariah Indonesia - ATM ·Jl. Tgk. Glee Iniem,Bank Syariah Indonesia,ATM ·Jl. Tgk. Glee Iniem,ATM ·Jl. Tgk. Glee Iniem | Tutup⋅ Buka Sen pukul 08.00 ·(0651) 23446,5.5441661,95.3352465
ACEH,KAB. ACEH BESAR,Ingin Jaya,ATM BNI KK PEUNAYONG - ATM ·Jl. T. Panglima Polem No.Kel,ATM BNI KK PEUNAYONG,ATM ·Jl. T. Panglima Polem No.Kel,ATM ·Jl. T. Panglima Polem No.Kel | (021) 57899999,5.5584527,95.3212612
ACEH,KAB. ACEH BESAR,Kuta Baro,ATM BNI KK PEUNAYONG - ATM ·Jl. T. Panglima Polem No.Kel,ATM BNI KK PEUNAYONG,ATM ·Jl. T. Panglima Polem No.Kel,ATM ·Jl. T. Panglima Polem No.Kel | (021) 57899999,5.5584527,95.3212612
ACEH,KAB. ACEH BESAR,Kuta Baro,"ATM Bank Aceh - ATM ·G9MW+954, Jl. Blang Bintang Lama",ATM Bank Aceh,"ATM ·G9MW+954, Jl. Blang Bintang Lama","ATM ·G9MW+954, Jl. Blang Bintang Lama | Buka 24 jam",5.5333934,95.3954669
ACEH,KAB. ACEH BESAR,Darussalam,Galery ATM - ATM ·H9F6+CV2,Galery ATM,ATM ·H9F6+CV2,ATM ·H9F6+CV2 | Buka sekarang,5.5735072,95.3621413
ACEH,KAB. ACEH BESAR,Darussalam,ATM BNI KK PEUNAYONG - ATM ·Jl. T. Panglima Polem No.Kel,ATM BNI KK PEUNAYONG,ATM ·Jl. T. Panglima Polem No.Kel,ATM ·Jl. T. Panglima Polem No.Kel | (021) 57899999,5.5584527,95.3212612
ACEH,KAB. ACEH BESAR,Pulo Aceh,ATM BNI - ATM ·PQQX+PQ7,ATM BNI,ATM ·PQQX+PQ7,ATM ·PQQX+PQ7 | Buka sekarang,3.7392775,96.7994072
ACEH,KAB. ACEH BESAR,Pulo Aceh,ATM BNI KK PEUNAYONG - Bank ·Jl. T. Panglima Polem No.Kel,ATM BNI KK PEUNAYONG,Bank ·Jl. T. Panglima Polem No.Kel,Bank ·Jl. T. Panglima Polem No.Kel | (021) 57899999,5.5584527,95.3212612
ACEH,KAB. ACEH BESAR,Pulo Aceh,Bank Syariah Indonesia - Bank · ·Jl. KH Ahmad Dahlan No.111,Bank Syariah Indonesia,Bank · ·Jl. KH Ahmad Dahlan No.111,Bank · ·Jl. KH Ahmad Dahlan No.111 | Tutup⋅ Buka Sen pukul 08.00 ·(0651) 25146,5.5558582,95.3147487
ACEH,KAB. ACEH BESAR,Kuta Cot Glie,Kec. Kuta Cot Glie - Kabupaten Aceh Besar,Kec. Kuta Cot Glie,Kabupaten Aceh Besar,"Kabupaten Aceh Besar | Aceh | di kecamatan Kuta Cot Glie ·ACEH BESAR, ACEH",5.3735893,95.4875908
ACEH,KAB. ACEH BESAR,Darul Kamal,ATM BNI KK PEUNAYONG - ATM ·Jl. T. Panglima Polem No.Kel,ATM BNI KK PEUNAYONG,ATM ·Jl. T. Panglima Polem No.Kel,ATM ·Jl. T. Panglima Polem No.Kel | (021) 57899999,5.5584527,95.3212612
ACEH,KAB. ACEH BESAR,Darul Kamal,"ATM BANK ACEH - SPBU LAMSAYEUN (TCM) - ATM ·G86W+3X2, Jl. Soekarno - Hatta",ATM BANK ACEH - SPBU LAMSAYEUN (TCM),"ATM ·G86W+3X2, Jl. Soekarno - Hatta","ATM ·G86W+3X2, Jl. Soekarno - Hatta | Buka 24 jam ·636025",5.5101398,95.3474011
ACEH,KAB. ACEH BESAR,Darul Kamal,"ATM BNI KCP CEMPAKA PUTIH PERMAI - ATM ·Jl. Letjend Suprapto, RT.6/RW.7",ATM BNI KCP CEMPAKA PUTIH PERMAI,"ATM ·Jl. Letjend Suprapto, RT.6/RW.7","ATM ·Jl. Letjend Suprapto, RT.6/RW.7 | Buka sekarang ·(021) 57899999",-6.176147,106.872416
ACEH,KAB. ACEH BESAR,Darul Kamal,"ATM BNI KK CEMPAKA PUTIH - ATM ·Taman Solo, Jl. Cempaka Putih Raya No.101 6, RT.6/RW.7",ATM BNI KK CEMPAKA PUTIH,"ATM ·Taman Solo, Jl. Cempaka Putih Raya No.101 6, RT.6/RW.7","ATM ·Taman Solo, Jl. Cempaka Putih Raya No.101 6, RT.6/RW.7 | (021) 57899999",-6.176147,106.872416
ACEH,KAB. ACEH BESAR,Darul Kamal,Bank Syariah Indonesia - ATM · ·Jl. KH Ahmad Dahlan No.111,Bank Syariah Indonesia,ATM · ·Jl. KH Ahmad Dahlan No.111,ATM · ·Jl. KH Ahmad Dahlan No.111 | Tutup⋅ Buka Sen pukul 08.00 ·(0651) 25146,5.5558582,95.3147487
ACEH,KAB. ACEH BESAR,Krueng Barona Jaya,Galery ATM - ATM ·H9F6+CV2,Galery ATM,ATM ·H9F6+CV2,ATM ·H9F6+CV2 | Buka sekarang,5.5735072,95.3621413
ACEH,KAB. ACEH BESAR,Krueng Barona Jaya,ATM BSI SWALAYAN PANTEE PERAK MINIMARKET - (021) 57899999,ATM BSI SWALAYAN PANTEE PERAK MINIMARKET,(021) 57899999,ATM | (021) 57899999,5.5661361,95.3500758
ACEH,KAB. ACEH BESAR,Krueng Barona Jaya,ATM BANK ACEH - Buka 24 jam ·(0651) 8016255,ATM BANK ACEH,Buka 24 jam ·(0651) 8016255,ATM ·G9M2+6WM | Buka 24 jam ·(0651) 8016255,5.53309,95.3522833
ACEH,KAB. ACEH BESAR,Krueng Barona Jaya,ATM BNI KK PEUNAYONG - ATM ·Jl. T. Panglima Polem No.Kel,ATM BNI KK PEUNAYONG,ATM ·Jl. T. Panglima Polem No.Kel,ATM ·Jl. T. Panglima Polem No.Kel | (021) 57899999,5.5584527,95.3212612
ACEH,KAB. ACEH BESAR,Krueng Barona Jaya,ATM BSI SWALAYAN PANTE PIRAK NYAK ARIEF - (021) 57899999,ATM BSI SWALAYAN PANTE PIRAK NYAK ARIEF,(021) 57899999,ATM | (021) 57899999,5.5660365,95.3474246
ACEH,KAB. ACEH BESAR,Krueng Barona Jaya,Bank Syariah Indonesia - ATM ·Jl. Tgk. Glee Iniem,Bank Syariah Indonesia,ATM ·Jl. Tgk. Glee Iniem,ATM ·Jl. Tgk. Glee Iniem | Tutup⋅ Buka Sen pukul 08.00 ·(0651) 23446,5.5441661,95.3352465
ACEH,KAB. ACEH BESAR,Krueng Barona Jaya,Bank Syariah Indonesia - ATM · ·Jl. KH Ahmad Dahlan No.111,Bank Syariah Indonesia,ATM · ·Jl. KH Ahmad Dahlan No.111,ATM · ·Jl. KH Ahmad Dahlan No.111 | Tutup⋅ Buka Sen pukul 08.00 ·(0651) 25146,5.5558582,95.3147487
ACEH,KAB. ACEH BESAR,Blang Bintang,ATM Bank Aceh - Buka sekarang ·(0651) 8016255,ATM Bank Aceh,Buka sekarang ·(0651) 8016255,ATM ·GC98+3WQ | Buka sekarang ·(0651) 8016255,5.5177044,95.4173531
ACEH,KAB. ACEH BESAR,Blang Bintang,Toko Irsan (Link Mini ATM BSI) - ATM ·Jl. Bandara Sultan Iskandar Muda,Toko Irsan (Link Mini ATM BSI),ATM ·Jl. Bandara Sultan Iskandar Muda,ATM ·Jl. Bandara Sultan Iskandar Muda | Buka 24 jam,5.515654,95.4168094
ACEH,KAB. PIDIE,Batee,Kec. Batee - Kabupaten Pidie,Kec. Batee,Kabupaten Pidie,"Kabupaten Pidie | Aceh | di kecamatan Batee, KAB. PIDIE, ACEH",5.413443,95.8909597
ACEH,KAB. PIDIE,Delima,Kec. Delima - Kabupaten Pidie,Kec. Delima,Kabupaten Pidie,"Kabupaten Pidie | Aceh | di kecamatan Delima, KAB. PIDIE, ACEH",5.3447716,95.895623
ACEH,KAB. PIDIE,Geumpang,Kec. Geumpang - Kabupaten Pidie,Kec. Geumpang,Kabupaten Pidie,"Kabupaten Pidie | Aceh | di kecamatan Geumpang, KAB. PIDIE, ACEH",4.8429706,96.1282263
ACEH,KAB. PIDIE,Glumpang Tiga,Kec. Glumpang Tiga - Kabupaten Pidie,Kec. Glumpang Tiga,Kabupaten Pidie,"Kabupaten Pidie | Aceh | di kecamatan Glumpang Tiga, KAB. PIDIE, ACEH",5.2524824,96.042604
