Provinsi,Kabupaten/Kota,Kecamatan,Name with Street,Original Name,Street Detail,Full Address Info,Latitude,Longitude
JAWA BARAT,KAB. CIAMIS,Sindangkasih,ATM BNI SPBU Djuanda - ATM ·Jl. Ir. H. Juanda,ATM BNI SPBU Djuanda,ATM ·Jl. Ir. H. Juanda,ATM ·Jl. Ir. H. Juanda | Buka sekarang ·(021) 57899999,-7.3145046,108.1991272
JAWA BARAT,KAB. CIAMIS,Sindangkasih,ATM Bank BNI Manonjaya - ATM ·Jl. RTA. Prawira Adiningrat No.135,ATM Bank BNI Manonjaya,ATM ·Jl. RTA. Prawira Adiningrat No.135,ATM ·Jl. RTA. Prawira Adiningrat No.135 | Buka 24 jam,-7.350856,108.3064808
JAWA BARAT,KAB. CIAMIS,Sindangkasih,Alfamart Ancol Sindangkasih - Minimarket · ·Jl. Dusun Ancol,Alfamart Ancol Sindangkasih,Minimarket · ·Jl. Dusun Ancol,Minimarket · ·Jl. Dusun Ancol,-7.301787,108.2407741
JAWA BARAT,KAB. CIAMIS,Baregbeg,ATM Bank BNI - Buka 24 jam,ATM Bank BNI,Buka 24 jam,ATM ·M9P3+XV9 | Buka 24 jam,-7.3125999,108.3547355
JAWA BARAT,KAB. CIAMIS,Baregbeg,"ATM BNI Kertasari (Alfamart) - ATM ·M9F9+MW3, Jl. Ciamis - Banjar",ATM BNI Kertasari (Alfamart),"ATM ·M9F9+MW3, Jl. Ciamis - Banjar","ATM ·M9F9+MW3, Jl. Ciamis - Banjar | Buka 24 jam",-7.3258569,108.3697885
JAWA BARAT,KAB. CIAMIS,Baregbeg,ATM BNI YOGYA DEPT.STORE CIAMIS - Bank ·Jl. Perintis Kemerdekaan,ATM BNI YOGYA DEPT.STORE CIAMIS,Bank ·Jl. Perintis Kemerdekaan,Bank ·Jl. Perintis Kemerdekaan | Buka 24 jam ·(021) 57899999,-7.3289111,108.3536947
JAWA BARAT,KAB. CIAMIS,Lumbung,"ATM BNI Kantor Kas Kawali - ATM ·R979+M92, Jl. Kaum",ATM BNI Kantor Kas Kawali,"ATM ·R979+M92, Jl. Kaum","ATM ·R979+M92, Jl. Kaum | Buka 24 jam",-7.1858678,108.3683838
JAWA BARAT,KAB. CIAMIS,Lumbung,ATM BNI Alun Alun Ciamis - ATM ·Jl. Jend. Sudirman No.47,ATM BNI Alun Alun Ciamis,ATM ·Jl. Jend. Sudirman No.47,ATM ·Jl. Jend. Sudirman No.47 | Buka 24 jam ·(021) 57899999,-7.3264168,108.3478802
JAWA BARAT,KAB. CIAMIS,Lumbung,Atm bjb - ATM ·Jl. Raya Lumbung No.310,Atm bjb,ATM ·Jl. Raya Lumbung No.310,ATM ·Jl. Raya Lumbung No.310,-7.162268,108.3322761
JAWA BARAT,KAB. CIAMIS,Purwadadi,MINI ATM BNI - ATM ·HMW4+RJ5,MINI ATM BNI,ATM ·HMW4+RJ5,ATM ·HMW4+RJ5,-7.4029934,108.6566169
JAWA BARAT,KAB. CIAMIS,Purwadadi,ATM BNI - Buka 24 jam,ATM BNI,Buka 24 jam,ATM ·DS Kertahayu KEC Pamar Kertahayu Pamarican Ciamis Jawa Barat 46361 | Buka 24 jam,-7.4598493,108.5625706
JAWA BARAT,KAB. CIAMIS,Purwadadi,ATM BNI - 0877-1854-4470,ATM BNI,0877-1854-4470,ATM ·GM9M+832 | 0877-1854-4470,-6.4817329,107.6826526
JAWA BARAT,KAB. CIAMIS,Purwadadi,ATM BNI Swalayan ACB - ATM ·Jl. Rama B Timur No.101,ATM BNI Swalayan ACB,ATM ·Jl. Rama B Timur No.101,ATM ·Jl. Rama B Timur No.101 | (021) 500046,-7.4888184,108.615844
JAWA BARAT,KAB. CIAMIS,Purwadadi,"atm bni banjarsari - ATM ·GJ68+5R6, Jl. Banjarsari - Sindanghayu",atm bni banjarsari,"ATM ·GJ68+5R6, Jl. Banjarsari - Sindanghayu","ATM ·GJ68+5R6, Jl. Banjarsari - Sindanghayu",-7.4895938,108.6170039
JAWA BARAT,KAB. CIAMIS,Banjaranyar,BNI ATM 24 JAM - ATM ·Jl. Raya Cikoneng,BNI ATM 24 JAM,ATM ·Jl. Raya Cikoneng,ATM ·Jl. Raya Cikoneng | Buka 24 jam ·(021) 57899999,-7.3104125,108.2702725
JAWA BARAT,KAB. CIAMIS,Banjaranyar,"ATM BNI Kertasari (Alfamart) - ATM ·M9F9+MW3, Jl. Ciamis - Banjar",ATM BNI Kertasari (Alfamart),"ATM ·M9F9+MW3, Jl. Ciamis - Banjar","ATM ·M9F9+MW3, Jl. Ciamis - Banjar | Buka 24 jam",-7.3258569,108.3697885
JAWA BARAT,KAB. CIAMIS,Banjaranyar,ATM BNI - Buka 24 jam,ATM BNI,Buka 24 jam,ATM ·DS Kertahayu KEC Pamar Kertahayu Pamarican Ciamis Jawa Barat 46361 | Buka 24 jam,-7.4598493,108.5625706
JAWA BARAT,KAB. CIAMIS,Banjaranyar,ATM BNI IMBANAGARA - Buka 24 jam ·(021) 57899999,ATM BNI IMBANAGARA,Buka 24 jam ·(021) 57899999,ATM | Buka 24 jam ·(021) 57899999,-7.3166629,108.306488
JAWA BARAT,KAB. CIAMIS,Banjaranyar,ATM BNI YOGYA DEPT.STORE CIAMIS - Bank ·Jl. Perintis Kemerdekaan,ATM BNI YOGYA DEPT.STORE CIAMIS,Bank ·Jl. Perintis Kemerdekaan,Bank ·Jl. Perintis Kemerdekaan | Buka 24 jam ·(021) 57899999,-7.3289111,108.3536947
JAWA BARAT,KAB. CIAMIS,Banjaranyar,BNI Banjarsari - Bank · ·Jl. Raya Tambaksari,BNI Banjarsari,Bank · ·Jl. Raya Tambaksari,Bank · ·Jl. Raya Tambaksari | Tutup⋅ Buka Sen pukul 08.00 ·(0265) 653050,-7.4895825,108.6169932
JAWA BARAT,KAB. CIAMIS,Banjaranyar,ATM BNI Alun Alun Ciamis - ATM ·Jl. Jend. Sudirman No.47,ATM BNI Alun Alun Ciamis,ATM ·Jl. Jend. Sudirman No.47,ATM ·Jl. Jend. Sudirman No.47 | Buka 24 jam ·(021) 57899999,-7.3264168,108.3478802
JAWA BARAT,KAB. CIAMIS,Banjaranyar,ATM BNI - ATM · ·Jl. Ciamis - Banjar No.466,ATM BNI,ATM · ·Jl. Ciamis - Banjar No.466,ATM · ·Jl. Ciamis - Banjar No.466,-7.3473289,108.4334766
JAWA BARAT,KAB. CIAMIS,Banjaranyar,ATM BNI SPBU Djuanda - ATM ·Jl. Ir. H. Juanda,ATM BNI SPBU Djuanda,ATM ·Jl. Ir. H. Juanda,ATM ·Jl. Ir. H. Juanda | Buka sekarang ·(021) 57899999,-7.3145046,108.1991272
JAWA BARAT,KAB. CIAMIS,Banjaranyar,"Bni - ATM ·JGJR+22H, Jl. Nasional 18",Bni,"ATM ·JGJR+22H, Jl. Nasional 18","ATM ·JGJR+22H, Jl. Nasional 18 | Buka 24 jam",-7.3699373,108.5401043
JAWA BARAT,KAB. CIAMIS,Banjaranyar,ATM BNI Swalayan ACB - ATM ·Jl. Rama B Timur No.101,ATM BNI Swalayan ACB,ATM ·Jl. Rama B Timur No.101,ATM ·Jl. Rama B Timur No.101 | (021) 500046,-7.4888184,108.615844
JAWA BARAT,KAB. CIAMIS,Banjaranyar,"ATM BNI Pegadaian Banjar - ATM ·JGHV+JJP, Jl. Pegadaian",ATM BNI Pegadaian Banjar,"ATM ·JGHV+JJP, Jl. Pegadaian","ATM ·JGHV+JJP, Jl. Pegadaian | Buka 24 jam",-7.3709187,108.5440904
JAWA BARAT,KAB. CIAMIS,Banjaranyar,ATM Bank BNI - Buka 24 jam,ATM Bank BNI,Buka 24 jam,ATM ·M9P3+XV9 | Buka 24 jam,-7.3125999,108.3547355
JAWA BARAT,KAB. CIAMIS,Banjaranyar,ATM BNI KLN BANJAR - ATM ·Jl. Letjen Suwarto No.93,ATM BNI KLN BANJAR,ATM ·Jl. Letjen Suwarto No.93,ATM ·Jl. Letjen Suwarto No.93 | Buka 24 jam ·(021) 57899999,-7.3744775,108.5411507
JAWA BARAT,KAB. CIAMIS,Banjaranyar,ATM BNI KCP CIAMIS 4 - Bank · ·Jl. Jend. Sudirman No.47,ATM BNI KCP CIAMIS 4,Bank · ·Jl. Jend. Sudirman No.47,Bank · ·Jl. Jend. Sudirman No.47 | Buka 24 jam ·(021) 57899999,-7.326398,108.3479072
JAWA BARAT,KAB. CIAMIS,Banjaranyar,ATM BNI TOKO AZ-ZAHRA - ATM ·Jl. Letjen Suwarto Desa No.36 Ds,ATM BNI TOKO AZ-ZAHRA,ATM ·Jl. Letjen Suwarto Desa No.36 Ds,ATM ·Jl. Letjen Suwarto Desa No.36 Ds | (021) 57899999,-7.3719245,108.5416184
JAWA BARAT,KAB. CIAMIS,Banjaranyar,ATM BNI - ATM · ·Jl. Perintis Kemerdekaan No.11,ATM BNI,ATM · ·Jl. Perintis Kemerdekaan No.11,ATM · ·Jl. Perintis Kemerdekaan No.11 | Buka 24 jam ·(021) 57899999,-7.3698872,108.5401759
JAWA BARAT,KAB. CIAMIS,Banjaranyar,Bank BNI Ciamis - Bank ·Jl. Jend. Sudirman No.47,Bank BNI Ciamis,Bank ·Jl. Jend. Sudirman No.47,Bank ·Jl. Jend. Sudirman No.47 | Tutup⋅ Buka Sen pukul 08.00 ·(0265) 771857,-7.3265303,108.347867
JAWA BARAT,KAB. CIAMIS,Banjaranyar,"atm bni banjarsari - ATM ·GJ68+5R6, Jl. Banjarsari - Sindanghayu",atm bni banjarsari,"ATM ·GJ68+5R6, Jl. Banjarsari - Sindanghayu","ATM ·GJ68+5R6, Jl. Banjarsari - Sindanghayu",-7.4895938,108.6170039
JAWA BARAT,KAB. CIAMIS,Banjaranyar,ATM BNI KK BANJARSARI - (021) 57899999,ATM BNI KK BANJARSARI,(021) 57899999,ATM | (021) 57899999,-7.52806,108.593812
JAWA BARAT,KAB. CIAMIS,Banjaranyar,ATM BNI KLN CIAMIS - ATM ·Jl. Jend. Sudirman No.47,ATM BNI KLN CIAMIS,ATM ·Jl. Jend. Sudirman No.47,ATM ·Jl. Jend. Sudirman No.47 | Buka 24 jam ·(021) 57899999,-7.3263992,108.347888
JAWA BARAT,KAB. CIAMIS,Banjaranyar,"ATM BNI - ATM ·JGG9+6FJ, Jl. Manonjaya - Banjar",ATM BNI,"ATM ·JGG9+6FJ, Jl. Manonjaya - Banjar","ATM ·JGG9+6FJ, Jl. Manonjaya - Banjar | Buka 24 jam",-7.3744248,108.5186281
JAWA BARAT,KAB. CIAMIS,Banjaranyar,"ATM BNI - ATM ·J7X6+94V, Jl. Cilendek",ATM BNI,"ATM ·J7X6+94V, Jl. Cilendek","ATM ·J7X6+94V, Jl. Cilendek",-7.3515084,108.2602927
JAWA BARAT,KAB. CIAMIS,Banjaranyar,ATM BNI RAJAPOLAH - Bank · ·Jl. Raya Rajapolah,ATM BNI RAJAPOLAH,Bank · ·Jl. Raya Rajapolah,Bank · ·Jl. Raya Rajapolah | Buka 24 jam ·(021) 57899999,-7.2219389,108.190363
JAWA BARAT,KAB. CIAMIS,Banjaranyar,ATM BNI panumbangan - Buka 24 jam,ATM BNI panumbangan,Buka 24 jam,ATM ·R6Q3+X2G | Buka 24 jam,-7.1600536,108.202588
JAWA BARAT,KAB. CIAMIS,Banjaranyar,Bank BNI Cab. Banjar - Bank ·Jl. Letjen Suwarto No.93,Bank BNI Cab. Banjar,Bank ·Jl. Letjen Suwarto No.93,Bank ·Jl. Letjen Suwarto No.93 | Tutup⋅ Buka Sen pukul 08.00 ·(0265) 741204,-7.37449,108.541145
JAWA BARAT,KAB. CIAMIS,Banjaranyar,ATM BNI ATM PASAR TALAGA - Buka 24 jam ·(021) 57899999,ATM BNI ATM PASAR TALAGA,Buka 24 jam ·(021) 57899999,Bank | Buka 24 jam ·(021) 57899999,-6.9821658,108.3112438
JAWA BARAT,KAB. CIAMIS,Banjaranyar,BNI Kawali - Tutup⋅ Buka Sen pukul 08.00,BNI Kawali,Tutup⋅ Buka Sen pukul 08.00,Bank ·R979+JFC | Tutup⋅ Buka Sen pukul 08.00,-7.1859295,108.3686414
JAWA BARAT,KAB. CIAMIS,Banjaranyar,ATM BNI - Buka 24 jam ·(021) 57899999,ATM BNI,Buka 24 jam ·(021) 57899999,Bank · | Buka 24 jam ·(021) 57899999,-7.3089393,108.209134
JAWA BARAT,KAB. CIAMIS,Banjaranyar,ATM BNI TOKO SALUYU - Buka 24 jam ·(021) 57899999,ATM BNI TOKO SALUYU,Buka 24 jam ·(021) 57899999,ATM · | Buka 24 jam ·(021) 57899999,-7.3623007,108.6393739
JAWA BARAT,KAB. CIAMIS,Banjaranyar,BNI CIAWI - Tutup⋅ Buka Sen pukul 08.00 ·(0265) 454954,BNI CIAWI,Tutup⋅ Buka Sen pukul 08.00 ·(0265) 454954,Bank | Tutup⋅ Buka Sen pukul 08.00 ·(0265) 454954,-7.1527232,108.147277
JAWA BARAT,KAB. CIAMIS,Banjaranyar,ATM BNI YOGYA DEPT.STORE - Bank ·Jl. Mitra Batik,ATM BNI YOGYA DEPT.STORE,Bank ·Jl. Mitra Batik,Bank ·Jl. Mitra Batik | (021) 57899999,-7.3163687,108.2161648
JAWA BARAT,KAB. CIAMIS,Banjaranyar,"ATM BNI CIPARI - ATM ·HQ66+836, Kantor Kecamatan Cipari, Jalan Jend. A. Yani, Cipari",ATM BNI CIPARI,"ATM ·HQ66+836, Kantor Kecamatan Cipari, Jalan Jend. A. Yani, Cipari","ATM ·HQ66+836, Kantor Kecamatan Cipari, Jalan Jend. A. Yani, Cipari | Buka 24 jam ·(021) 1500046",-7.4392118,108.7601345
JAWA BARAT,KAB. CIAMIS,Banjaranyar,Atm Bank BNI - ATM ·MG38+CH8,Atm Bank BNI,ATM ·MG38+CH8,ATM ·MG38+CH8,-7.3464508,108.516439
JAWA BARAT,KAB. CIAMIS,Banjaranyar,ATM Bank BNI Manonjaya - ATM ·Jl. RTA. Prawira Adiningrat No.135,ATM Bank BNI Manonjaya,ATM ·Jl. RTA. Prawira Adiningrat No.135,ATM ·Jl. RTA. Prawira Adiningrat No.135 | Buka 24 jam,-7.350856,108.3064808
JAWA BARAT,KAB. CIAMIS,Banjaranyar,MINI ATM BNI - ATM ·HMW4+RJ5,MINI ATM BNI,ATM ·HMW4+RJ5,ATM ·HMW4+RJ5,-7.4029934,108.6566169
JAWA BARAT,KAB. CIAMIS,Banjaranyar,BNI ATM Stasiun Tasikmalaya - ATM ·Jl. St,BNI ATM Stasiun Tasikmalaya,ATM ·Jl. St,ATM ·Jl. St. | Buka 24 jam ·(021) 57899999,-7.3226431,108.223917
JAWA BARAT,KAB. CIAMIS,Banjaranyar,"ATM BNI Kantor Kas Kawali - ATM ·R979+M92, Jl. Kaum",ATM BNI Kantor Kas Kawali,"ATM ·R979+M92, Jl. Kaum","ATM ·R979+M92, Jl. Kaum | Buka 24 jam",-7.1858678,108.3683838
JAWA BARAT,KAB. KUNINGAN,Ciniru,ATM BNI KLN KUNINGAN NON TUNAI - Bank ·Jl. Jend. Sudirman,ATM BNI KLN KUNINGAN NON TUNAI,Bank ·Jl. Jend. Sudirman,Bank ·Jl. Jend. Sudirman | (021) 57899999,-6.9831057,108.4789016
JAWA BARAT,KAB. KUNINGAN,Ciniru,"BNI ATM - ATM ·2F9H+WPC, Jl. Siliwangi",BNI ATM,"ATM ·2F9H+WPC, Jl. Siliwangi","ATM ·2F9H+WPC, Jl. Siliwangi",-6.9801984,108.479263
JAWA BARAT,KAB. KUNINGAN,Ciniru,"ATM BNI - ATM ·XCWX+M5X, Jl. Syech Manglayang",ATM BNI,"ATM ·XCWX+M5X, Jl. Syech Manglayang","ATM ·XCWX+M5X, Jl. Syech Manglayang | Buka 24 jam",-7.0032503,108.4479966
JAWA BARAT,KAB. KUNINGAN,Ciniru,ATM BNI - ATM ·2GF2+PPF,ATM BNI,ATM ·2GF2+PPF,ATM ·2GF2+PPF | Buka sekarang,-6.9756852,108.5017996
JAWA BARAT,KAB. KUNINGAN,Ciniru,ATM BNI SPBU SILIWANGI - Buka 24 jam,ATM BNI SPBU SILIWANGI,Buka 24 jam,ATM ·2FGM+2R3 | Buka 24 jam,-6.9749968,108.4845584
JAWA BARAT,KAB. KUNINGAN,Subang,ATM BNI RSUD Subang - Buka 24 jam ·1 500 046,ATM BNI RSUD Subang,Buka 24 jam ·1 500 046,ATM ·CPRX+56W | Buka 24 jam ·1 500 046,-6.5595016,107.7480688
JAWA BARAT,KAB. KUNINGAN,Subang,"BNI ATM - ATM ·CQJ7+W6R, Jl. Otto Iskandardinata No.50",BNI ATM,"ATM ·CQJ7+W6R, Jl. Otto Iskandardinata No.50","ATM ·CQJ7+W6R, Jl. Otto Iskandardinata No.50 | Buka 24 jam ·(0261) 500046",-6.5676687,107.7630023
JAWA BARAT,KAB. KUNINGAN,Subang,BNI Atm - ATM ·Jl. Jend. Achmad Yani No.36,BNI Atm,ATM ·Jl. Jend. Achmad Yani No.36,ATM ·Jl. Jend. Achmad Yani No.36 | Buka 24 jam ·1 500 046,-6.5707379,107.7588365
JAWA BARAT,KAB. KUNINGAN,Subang,"BNI ATM - ATM ·CQRC+RR5, Jl. Otto Iskandardinata",BNI ATM,"ATM ·CQRC+RR5, Jl. Otto Iskandardinata","ATM ·CQRC+RR5, Jl. Otto Iskandardinata | 1 500 046",-6.557987,107.7721082
JAWA BARAT,KAB. KUNINGAN,Subang,ATM BNI - ATM ·Jl. Otto Iskandardinata No.315,ATM BNI,ATM ·Jl. Otto Iskandardinata No.315,ATM ·Jl. Otto Iskandardinata No.315,-6.5496829,107.7760888
JAWA BARAT,KAB. KUNINGAN,Subang,BNI ATM - ATM ·Jalan Ks. Tubun No 14,BNI ATM,ATM ·Jalan Ks. Tubun No 14,ATM ·Jalan Ks. Tubun No 14 | Buka 24 jam ·1 500 046,-6.5546498,107.7628681
JAWA BARAT,KAB. KUNINGAN,Subang,ATM BNI ATM RSUD SUBANG - Bank ·Jl. Otto Iskandardinata,ATM BNI ATM RSUD SUBANG,Bank ·Jl. Otto Iskandardinata,Bank ·Jl. Otto Iskandardinata | (021) 57899999,-6.5583621,107.7466271
JAWA BARAT,KAB. KUNINGAN,Subang,ATM BNI - ATM ·8MFV+M46,ATM BNI,ATM ·8MFV+M46,ATM ·8MFV+M46 | Buka sekarang,-6.675827,107.6933606
JAWA BARAT,KAB. KUNINGAN,Subang,ATM BNI Kalijati - ATM ·Jl. Raya Kalijati No.227,ATM BNI Kalijati,ATM ·Jl. Raya Kalijati No.227,ATM ·Jl. Raya Kalijati No.227 | Buka 24 jam ·(021) 57899999,-6.54211,107.709899
JAWA BARAT,KAB. KUNINGAN,Subang,ATM BNI - ATM ·Jl. Raya Kalijati No.227,ATM BNI,ATM ·Jl. Raya Kalijati No.227,ATM ·Jl. Raya Kalijati No.227 | Buka 24 jam ·(021) 57899999,-6.5350767,107.6924888
JAWA BARAT,KAB. KUNINGAN,Subang,ATM BNI ATM PT. DAHANA - Bank ·Jl. Raya Cinangsi,ATM BNI ATM PT. DAHANA,Bank ·Jl. Raya Cinangsi,Bank ·Jl. Raya Cinangsi | Buka 24 jam ·(021) 57899999,-6.555305,107.840616
JAWA BARAT,KAB. KUNINGAN,Subang,"ATM BNI SPBU SABITHA - ATM ·Jalan Raya Kalijati No. 227, Kalijati",ATM BNI SPBU SABITHA,"ATM ·Jalan Raya Kalijati No. 227, Kalijati","ATM ·Jalan Raya Kalijati No. 227, Kalijati | (021) 57899999",-6.5377679,107.6928006
JAWA BARAT,KAB. KUNINGAN,Subang,Bank BNI Kalijati - Bank ·Jl. Raya Kalijati No.227,Bank BNI Kalijati,Bank ·Jl. Raya Kalijati No.227,Bank ·Jl. Raya Kalijati No.227 | Buka 24 jam ·(021) 57899999,-6.5257889,107.6749672
JAWA BARAT,KAB. KUNINGAN,Subang,BNI - Bank · ·Jl. Otto Iskandardinata No.50,BNI,Bank · ·Jl. Otto Iskandardinata No.50,Bank · ·Jl. Otto Iskandardinata No.50 | Tutup⋅ Buka Sen pukul 08.00,-6.5676254,107.7630053
JAWA BARAT,KAB. KUNINGAN,Subang,ATM BNI KLN KUNINGAN NON TUNAI - Bank ·Jl. Jend. Sudirman,ATM BNI KLN KUNINGAN NON TUNAI,Bank ·Jl. Jend. Sudirman,Bank ·Jl. Jend. Sudirman | (021) 57899999,-6.9831057,108.4789016
JAWA BARAT,KAB. KUNINGAN,Subang,"BNI ATM - ATM ·2F9H+WPC, Jl. Siliwangi",BNI ATM,"ATM ·2F9H+WPC, Jl. Siliwangi","ATM ·2F9H+WPC, Jl. Siliwangi",-6.9801984,108.479263
JAWA BARAT,KAB. KUNINGAN,Subang,ATM BNI ATM REST AREA KUNINGAN - ATM ·Jl. Siliwangi,ATM BNI ATM REST AREA KUNINGAN,ATM ·Jl. Siliwangi,ATM ·Jl. Siliwangi | Buka 24 jam ·(021) 57899999,-6.9548917,108.4891934
JAWA BARAT,KAB. KUNINGAN,Subang,ATM BNI SPBU SILIWANGI - Buka 24 jam,ATM BNI SPBU SILIWANGI,Buka 24 jam,ATM ·2FGM+2R3 | Buka 24 jam,-6.9749968,108.4845584
JAWA BARAT,KAB. KUNINGAN,Subang,ATM BNI - Buka 24 jam,ATM BNI,Buka 24 jam,ATM ·2HHH+763 | Buka 24 jam,-6.9718686,108.5780596
JAWA BARAT,KAB. KUNINGAN,Subang,ATM BNI - ATM ·2GF2+PPF,ATM BNI,ATM ·2GF2+PPF,ATM ·2GF2+PPF | Buka sekarang,-6.9756852,108.5017996
JAWA BARAT,KAB. KUNINGAN,Subang,ATM BNI - ATM ·5FV8+CH5,ATM BNI,ATM ·5FV8+CH5,ATM ·5FV8+CH5,-6.8064966,108.466482
JAWA BARAT,KAB. KUNINGAN,Subang,"BNI KCP KALIJATI - Bank ·FMFJ+F75, Jl. Raya Tanggulun Timur",BNI KCP KALIJATI,"Bank ·FMFJ+F75, Jl. Raya Tanggulun Timur","Bank ·FMFJ+F75, Jl. Raya Tanggulun Timur | Tutup⋅ Buka Sen pukul 08.00",-6.5263618,107.6807422
JAWA BARAT,KAB. KUNINGAN,Subang,ATM BNI - ATM ·2FJX+739,ATM BNI,ATM ·2FJX+739,ATM ·2FJX+739,-6.9693416,108.497722
JAWA BARAT,KAB. KUNINGAN,Subang,"ATM BNI - ATM ·XCWX+M5X, Jl. Syech Manglayang",ATM BNI,"ATM ·XCWX+M5X, Jl. Syech Manglayang","ATM ·XCWX+M5X, Jl. Syech Manglayang | Buka 24 jam",-7.0032503,108.4479966
JAWA BARAT,KAB. KUNINGAN,Subang,ATM BNI - ATM ·Jl. RE. Martadinata No.530,ATM BNI,ATM ·Jl. RE. Martadinata No.530,ATM ·Jl. RE. Martadinata No.530 | Buka sekarang,-6.9737667,108.526286
JAWA BARAT,KAB. KUNINGAN,Cibingbin,ATM BRI UNIT CIBINGBIN - Buka 24 jam,ATM BRI UNIT CIBINGBIN,Buka 24 jam,ATM ·WQV4+3Q6 | Buka 24 jam,-7.0573258,108.7568842
JAWA BARAT,KAB. KUNINGAN,Cibingbin,ATM bank Bjb - Buka 24 jam,ATM bank Bjb,Buka 24 jam,ATM ·WQV4+3XM | Buka 24 jam,-7.0572774,108.7574206
JAWA BARAT,KAB. KUNINGAN,Cibingbin,"ATM BNI - ATM ·XCWX+M5X, Jl. Syech Manglayang",ATM BNI,"ATM ·XCWX+M5X, Jl. Syech Manglayang","ATM ·XCWX+M5X, Jl. Syech Manglayang | Buka 24 jam",-7.0032503,108.4479966
JAWA BARAT,KAB. KUNINGAN,Cibingbin,Bank BRI ATM - UNIT SINDANGAGUNG - (021) 14017,Bank BRI ATM - UNIT SINDANGAGUNG,(021) 14017,ATM ·45587 | (021) 14017,-7.0593253,108.7641693
JAWA BARAT,KAB. KUNINGAN,Kuningan,ATM BNI KLN KUNINGAN NON TUNAI - Bank ·Jl. Jend. Sudirman,ATM BNI KLN KUNINGAN NON TUNAI,Bank ·Jl. Jend. Sudirman,Bank ·Jl. Jend. Sudirman | (021) 57899999,-6.9831057,108.4789016
JAWA BARAT,KAB. KUNINGAN,Kuningan,"BNI ATM - ATM ·2F9H+WPC, Jl. Siliwangi",BNI ATM,"ATM ·2F9H+WPC, Jl. Siliwangi","ATM ·2F9H+WPC, Jl. Siliwangi",-6.9801984,108.479263
JAWA BARAT,KAB. KUNINGAN,Kuningan,ATM BNI SPBU SILIWANGI - Buka 24 jam,ATM BNI SPBU SILIWANGI,Buka 24 jam,ATM ·2FGM+2R3 | Buka 24 jam,-6.9749968,108.4845584
JAWA BARAT,KAB. KUNINGAN,Kuningan,ATM BNI - ATM ·2GF2+PPF,ATM BNI,ATM ·2GF2+PPF,ATM ·2GF2+PPF | Buka sekarang,-6.9756852,108.5017996
JAWA BARAT,KAB. KUNINGAN,Kuningan,ATM BNI ATM REST AREA KUNINGAN - ATM ·Jl. Siliwangi,ATM BNI ATM REST AREA KUNINGAN,ATM ·Jl. Siliwangi,ATM ·Jl. Siliwangi | Buka 24 jam ·(021) 57899999,-6.9548917,108.4891934
JAWA BARAT,KAB. KUNINGAN,Kuningan,ATM BNI - ATM ·2FJX+739,ATM BNI,ATM ·2FJX+739,ATM ·2FJX+739,-6.9693416,108.497722
JAWA BARAT,KAB. KUNINGAN,Kuningan,BNI KCU Kuningan - Tutup⋅ Buka Sen pukul 08.00 ·(0232) 871789,BNI KCU Kuningan,Tutup⋅ Buka Sen pukul 08.00 ·(0232) 871789,Bank · | Tutup⋅ Buka Sen pukul 08.00 ·(0232) 871789,-6.9830846,108.4787347
JAWA BARAT,KAB. KUNINGAN,Kuningan,"ATM BNI - ATM ·3F9Q+62P, Jl. Siliwangi",ATM BNI,"ATM ·3F9Q+62P, Jl. Siliwangi","ATM ·3F9Q+62P, Jl. Siliwangi",-6.9319077,108.4875732
JAWA BARAT,KAB. KUNINGAN,Kuningan,ATM BNI - ATM ·Jl. RE. Martadinata No.530,ATM BNI,ATM ·Jl. RE. Martadinata No.530,ATM ·Jl. RE. Martadinata No.530 | Buka sekarang,-6.9737667,108.526286
JAWA BARAT,KAB. KUNINGAN,Kuningan,"ATM BNI - ATM ·XCWX+M5X, Jl. Syech Manglayang",ATM BNI,"ATM ·XCWX+M5X, Jl. Syech Manglayang","ATM ·XCWX+M5X, Jl. Syech Manglayang | Buka 24 jam",-7.0032503,108.4479966
JAWA BARAT,KAB. KUNINGAN,Kuningan,ATM BNI - Buka 24 jam,ATM BNI,Buka 24 jam,ATM ·2HHH+763 | Buka 24 jam,-6.9718686,108.5780596
JAWA BARAT,KAB. KUNINGAN,Kuningan,"ATM Bank Negara Indonesia (Persero) Tbk. PT - ATM ·Toserba Surya, Jl. Siliwangi No.99",ATM Bank Negara Indonesia (Persero) Tbk. PT,"ATM ·Toserba Surya, Jl. Siliwangi No.99","ATM ·Toserba Surya, Jl. Siliwangi No.99",-6.9800766,108.4798016
JAWA BARAT,KAB. KUNINGAN,Cidahu,ATM BNI ATM SPBU WALED - ATM ·Jl. Raya Waled Kota,ATM BNI ATM SPBU WALED,ATM ·Jl. Raya Waled Kota,ATM ·Jl. Raya Waled Kota | Buka 24 jam ·(021) 1500046,-6.9192965,108.7065325
JAWA BARAT,KAB. KUNINGAN,Cidahu,ATM BNI - Buka 24 jam,ATM BNI,Buka 24 jam,ATM ·2HHH+763 | Buka 24 jam,-6.9718686,108.5780596
JAWA BARAT,KAB. KUNINGAN,Cidahu,ATM BNI KUNINGAN CITY - (021) 57899999,ATM BNI KUNINGAN CITY,(021) 57899999,Bank ·RT.11/RW.7 | (021) 57899999,-6.219761,106.826687
